y;u;time
2.9878862339592837e-07;0;6.839999999999899
2.633423498419374e-07;0;6.849999999999898
2.569193850974941e-07;0;6.859999999999898
2.505051215569775e-07;0;6.869999999999898
2.44075228886499e-07;0;6.879999999999898
2.3760537675217047e-07;0;6.8899999999998975
2.310712348201035e-07;0;6.899999999999897
2.2444847275640968e-07;0;6.909999999999897
2.1771276022720067e-07;0;6.919999999999897
2.108397668985881e-07;0;6.929999999999897
2.038051624366837e-07;0;6.9399999999998965
1.9658461650759902e-07;0;6.949999999999896
1.8915379877744576e-07;0;6.959999999999896
1.8148837891233555e-07;0;6.969999999999896
1.7356402657838e-07;0;6.979999999999896
1.6535641144169078e-07;0;6.989999999999895
1.5684120316837955e-07;0;6.999999999999895
1.4799407142455797e-07;0;7.009999999999895
1.3879068587633762e-07;0;7.019999999999895
1.2920671618983022e-07;0;7.0299999999998946
1.1921783203114734e-07;0;7.039999999999894
1.0879970306640068e-07;0;7.049999999999894
9.792799896170185e-08;0;7.059999999999894
8.657838938316253e-08;0;7.069999999999894
7.472654399689433e-08;0;7.0799999999998935
6.23481324690089e-08;0;7.089999999999893
4.941882446561792e-08;0;7.099999999999893
3.5914289652833e-08;0;7.109999999999893
2.1810197696765783e-08;0;7.119999999999893
7.082218263527923e-09;0;7.129999999999892
-6.960513506836609e-09;0;7.139999999999892
-1.346571723837247e-08;0;7.149999999999892
-1.9704887595383512e-08;0;7.159999999999892
-2.5670354458393583e-08;0;7.169999999999892
-3.1354447707926444e-08;0;7.179999999999891
-3.674949722450593e-08;0;7.189999999999891
-4.184783288865585e-08;0;7.199999999999891
-4.6641784580899985e-08;0;7.209999999999891
-5.112368218176216e-08;0;7.2199999999998905
-5.528585557176619e-08;0;7.22999999999989
-5.9120634631435844e-08;0;7.23999999999989
-6.262034924129496e-08;0;7.24999999999989
-6.577732928186732e-08;0;7.25999999999989
-6.858390463367677e-08;0;7.269999999999889
-7.103240517724705e-08;0;7.279999999999889
-7.311516079310204e-08;0;7.289999999999889
-7.482450136176548e-08;0;7.299999999999889
-7.615275676376121e-08;0;7.309999999999889
-7.709225687961305e-08;0;7.319999999999888
-7.763533158984476e-08;0;7.329999999999888
-7.777431077498019e-08;0;7.339999999999888
-7.750152431554311e-08;0;7.349999999999888
-7.680930209205736e-08;0;7.3599999999998875
-7.568997398504672e-08;0;7.369999999999887
-7.4135869875035e-08;0;7.379999999999887
-7.2139319642546e-08;0;7.389999999999887
-6.969265316810353e-08;0;7.399999999999887
-6.678820033223142e-08;0;7.4099999999998865
-6.341829101545343e-08;0;7.419999999999886
-6.070271945881196e-08;0;7.429999999999886
-6.212274481884092e-08;0;7.439999999999886
-6.349107252327416e-08;0;7.449999999999886
-6.480564683166419e-08;0;7.459999999999885
-6.606441200356356e-08;0;7.469999999999885
-6.726531229852492e-08;0;7.479999999999885
-6.840629197610074e-08;0;7.489999999999885
-6.948529529584362e-08;0;7.4999999999998845
-7.050026651730614e-08;0;7.509999999999884
-7.14491499000408e-08;0;7.519999999999884
-7.232988970360023e-08;0;7.529999999999884
-7.314043018753699e-08;0;7.539999999999884
-7.38787156114036e-08;0;7.5499999999998835
-7.454269023475264e-08;0;7.559999999999883
-7.513029831713667e-08;0;7.569999999999883
-7.563948411810826e-08;0;7.579999999999883
-7.606819189721999e-08;0;7.589999999999883
-7.641436591402437e-08;0;7.599999999999882
-7.667595042807401e-08;0;7.609999999999882
-7.685088969892144e-08;0;7.619999999999882
-7.693712798611926e-08;0;7.629999999999882
-7.693260954922e-08;0;7.6399999999998816
-7.683527864777622e-08;0;7.649999999999881
-7.664307954134052e-08;0;7.659999999999881
-7.635395648946542e-08;0;7.669999999999881
-7.59658537517035e-08;0;7.679999999999881
-7.547671558760733e-08;0;7.6899999999998805
-7.488448625672945e-08;0;7.69999999999988
-7.418711001862247e-08;0;7.70999999999988
-7.338253113283889e-08;0;7.71999999999988
-7.246869385893131e-08;0;7.72999999999988
-7.144354245645228e-08;0;7.739999999999879
-7.030502118495437e-08;0;7.749999999999879
-6.905107430399015e-08;0;7.759999999999879
-6.767964607311216e-08;0;7.769999999999879
-6.618868075187297e-08;0;7.779999999999879
-6.457612259982515e-08;0;7.789999999999878
-6.283991587652127e-08;0;7.799999999999878
-6.097800484151386e-08;0;7.809999999999878
-5.8988333754355514e-08;0;7.819999999999878
-5.6868846874598776e-08;0;7.8299999999998775
-5.4617488461796224e-08;0;7.839999999999877
-5.223220277550041e-08;0;7.849999999999877
-4.971093407526389e-08;0;7.859999999999877
-4.705162662063925e-08;0;7.869999999999877
-4.425222467117903e-08;0;7.879999999999876
-4.1310672486435795e-08;0;7.889999999999876
-3.822491432596211e-08;0;7.899999999999876
-3.4992894449310546e-08;0;7.909999999999876
-3.1612557116033655e-08;0;7.919999999999876
-2.8566821062334176e-08;0;7.929999999999875
-2.881035965115068e-08;0;7.939999999999875
-2.9073204880002732e-08;0;7.949999999999875
-2.9354496259200872e-08;0;7.959999999999875
-2.9653373299055733e-08;0;7.9699999999998745
-2.996897550987772e-08;0;7.979999999999874
-3.0300442401977414e-08;0;7.989999999999874
-3.064691348566537e-08;0;7.999999999999874
-3.100752827125208e-08;0;8.009999999999874
